problem,label
医生，我怀孕13周做B超检查是胎盘前壁，现在16周做B超怎么又变成胎盘后壁了？,1
全部症状：我的右手掌脱皮发病时间及原因：原来只是一无名指脱皮，去年发展成一个手掌都脱皮，一年四季都脱皮，觉得一个手都在干，没有水份，在收缩一样治疗情况：去看过很医院有的说是真菌，有的说不是,1
怀孕十天左右、想把孩子打掉、现在药流可以么可以药流么、还有现在药流有什么危害么？,1
宝宝一岁多，从一出生脸上就有红血丝，也不？宝宝一岁多，从一出生脸上就有红血丝，也不烫，现在红血丝变多了，连看上去红红的，怎么办。没有治疗过。想知道怎么回事，怎么治疗，怎么样能不发红。,1
右股骨下段粉碎性骨折属于几级伤残,1
怀孕期间佩戴隐形眼镜是否是造成胎儿一侧侧脑室后角宽约0。8cm的原因？怀孕期间佩戴隐形眼镜是否是造成胎儿一侧侧脑室后角宽约0。8cm的原因？,1
全部症状：我的脚非常臭，典型香港脚，用过很多东西洗都没用，脚上还有糖一样大的小水泡发病时间及原因：几年了治疗情况：没有治疗,1
怀孕该注意些什么？什么时候要去检查？,1
2岁宝宝吃了两颗阿托品发烧怎么办,1
我明天想去你们医院检查做流产怎么预约怎么预约预约的话去哪个科室,1
做血常规用空腹么？我家小孩贫血高，血小板高，做血常规检查早上用空腹么？,1
请问我和老婆两年没生孩子去医院检查要抽血化验吗？化验些什么项目？验血前要注意什么？可以同房吗？,1
做过两次人流，有重度宫颈糜烂，阴道炎，盆腔积液，吃什么药可以缓解，医院过段时间去，现在吃什么药？？？,1
怀孕二十周小肚子总自己胀怎么回事啊？而且我总肚子痛:,1
不想生了，寻找解决办法怀孕快六个月了，因为某种原因不想生，还能做流产吗？怎么更好呢？,1
产后十几天了奶涨有硬块，吸奶器也吸了，催奶师也按了几次，消炎针也打了，现在宝宝也吃着奶，仍然有硬块。请问现在怎么办？无怎么才能不涨奶，消除硬块。,1
我现在怀孕5个月想问一下几个月做四围检？我现在怀孕5个月想问一下几个月做四围检查好多少钱提前多长时间预约谢谢。,1
我一直有甲亢，一直吃赛治，上个月意外怀孕，不知道赛治对胎儿是否有太大的影响,1
怀孕得痔疮肛门疼的厉害,1
怀孕四个月了，B超能看出男孩女孩吗,1
最近老是两侧小腹大腿根部地方隐隐作痛，原来检查有盆腔积液，但是医生又说很多人都有，不用吃药。现在怎最近老是两侧小腹大腿根部地方隐隐作痛，原来检查有盆腔积液，但是医生又说很多人都有，不用吃药。现在怎么办？要紧吗？怎么治疗可以根治呢？,1
2度腰椎滑脱术后45天站立下蹲准备躺下时腰部有疼痛感正常吗2度腰椎滑脱压迫两根神经手术治疗这种疼痛正常吗怎样治疗怎样才能恢复的更快,1
如何调理痔疮，不想影响工作有痔疮，大便干、蹲厕所时间长，像是便秘,1
最近恶心。想吐，不想吃东西。看见食物就反胃，又畏寒怕冷，喜睡，胃阵发性疼痛。就在心窝处，请问这是什么胃病？怎么治疗？,1
宝宝1岁了，最近拉肚子，一天三四次，也不是很稀，给宝宝吃了药，感觉好了一些，宝宝喜欢吃旺仔小馒头，现在拉肚子还可以吃吗,1
我已经怀孕了，我大腿内侧经常痛连着小腿像抽筋一样痛怎么回事？曾经住院做b超也检查出来，请医生帮我看看，谢谢。,1
为什么会这样子呢？上完厕所还想上，而且最后的时候还很痛，用卫生纸搽了一下有血。是怎么回事？,1
上月23号来的经期。到什么时候才可以验出怀孕了？,1
人流和宫颈糜烂一块做的，十几天了皮肤暗黄。以前很白,1
我又甲亢，可以用碘131吗？？我又甲亢，可以用碘131吗。,1
我妈有颈椎病但不疼坐着躺着都没事但一干活就迷糊走起路也迷糊:,1
关于龟头下边长了很多白色的小颗粒的问题,1
我孩子四岁半了，甲肝疫苗打了一针，乙肝疫苗打了三针，现在县防疫院让打一针甲肝乙肝联合接种针，价格为100元，请问还有必要打吗？谢谢。,1
心脏有时像抽筋一样，很疼，两秒钟左右就好了，怎么回事啊,1
我全天尿频。各项检查都做了。没查出原因。,1
腰椎间盘疝的治疗？姑父在中年的时候就有做过腰间盘突出的手术，治愈后一直没有复发感觉很好。上个月开始发现腰部特酸胀，弯不得腰也不能提东西。到检查说是腰椎体骨质增生，腰椎小关节肥大，局部突出，腰椎间盘疝。请问患有腰椎间盘疝要怎样治疗？,1
宝宝满月了奶水不够怎么办,1
想知道做什么检查能知道是宫内还是宫外怀孕我想咨询一下，我从来月经到查血确定怀孕才12天，上医院医生得觉得不可思议，现在有点出血，褐色的，腰酸，我担心是宫外孕，我希望了解一下，现在能做什么检查确定一下，能让我保胎吗可是正常怀孕,1
怀孕23周四维彩超检查出胎儿小一周这是怎么回事，，我很担心在B超的时候医生说的帮我解答有没有事,1
糖尿病必须一直打胰岛素吗？？我妈妈昨天才检查出来糖尿病，26个，打了一天胰岛素降到8今早上就喝了碗小米粥又升到22这是不是就说明我妈妈以后就长期依赖它了。,1
痔疮专家门诊？我得的是痔疮吗我肛门处有一小坨肉，走起路来很不舒服，而且还有点点痛。这个可以自己治疗吗？用点什么药好呢。,1
阴毛变白是病吗？咋回事？？患者，40，身体状况良好。病情:发现阴毛变白。没有治疗过变白是病吗？怎么治疗？,1
怀孕两个半月检查血清促甲状腺激素0。25，有点偏低对胎儿有影响吗？,1
什么原因引起的弱精？不育三年，检查为弱精，想问下什么原因引起的弱精？像我这样的情况能不能治好？,1
割痔疮要多少钱？肛门和阴道有下坠感月经前两天肛门和阴道有下坠感并且肿胀疼痛。请问医生怎么办，该注意什么，吃什么药。,1
颈椎病导致的头痛怎么办今年3月份住院治疗好转，现在又复发怎么治，吃什么药,1
为什么在做爱的时候腰部感觉酸痛？为什么在做爱的时候腰部感觉酸痛。,1
包皮手术24天了，细带两边还是有点水肿，有时候大有时候小。伤口有点摩擦到有点\刺痛。怎么办啊水肿，老是想尿尿。小腹感觉有点胀。,1
心衰引起的下肢水肿？我外公今年79岁，因为心脏衰竭，去医院治疗了一段时间，出院后，发现最近下肢水肿厉害，就连走路都不利索，全家人都很担心，不知道是否由于心脏衰竭而引起的，请问有没有药物可以控制加治疗。请问是否有药物可以控制由心衰竭而引起的下肢浮肿？,1
"我刚做完流产十三天，就出现了大便便秘。肛裂""出血。便后还特别痛。我生第一个孩子产后就出现了便秘、肛裂的情况，不过不严重。我怀孕69天就流产了。又出现了了这种情况。我该怎么办啊。吃了痔速宁片，还用了马应龙痔疮膏我该怎么治疗，缓解疼痛",1
婴儿肛门湿疹预防措施我家宝宝得了湿疹，婴儿肛门湿疹预防措施？我该怎么办？寻找一家专业治疗肛门湿疹的医院,1
孕妇脚肿，手心脚心发热，手心脚心发热是自小就有。现在怀孕9个月17天，下肢及足很肿，如何治疗？,1
重度烫伤的疤痕增生从背部到脚跟三度重度烫伤治疗后疤痕增生并溃烂,1
全部症状：下阴瘙痒。时常出现黄色的粘液发病时间及原因：治疗情况,1
本人50岁，女，睡眠质量不好，入睡困难，早醒，醒后不易入睡，但又爬不起来。还有尿频，手脚冰冷，五心烦热，容易口渴，牙齿松动，一热脸就发红，经常便秘，胃口尚好。这些是肾阴虚，阳虚，气虚，还是阴阳两虚？,1
和老婆做爱不硬'和情人做爱操控自如'为什么。心理有病。心理咨询是不是有什么心理毛病,1
咽喉发炎引起发烧是什么性感冒,1
心烦气躁，四肢无力，食欲不振，大便不成型，记忆减退，口干舌燥，眼睛不能看强光。精索静脉曲张，做过腹腔镜手术。,1
中医诊断我是气阴两虚由于上班的原因吃了三副中药就停了，我虚火重，这两天上火了，吃饭不行，怕冷，心悸心慌浑身没劲有时酸痛，面部生痘请问吃什么中成药？？？吃什么中成药调理。有什么泡水喝的中药吗？,1
月经总是提前一周以上是么原因,1
下身疼痛白带呈透明胶状物下身会疼痛。尤其是早上刚醒那会，疼的厉害？请问是什么原因引起的？还有白带是白色的，偶尔还会是透明胶状物。请问医生这些问题，是否说明我得了妇科病？,1
全部症状：成人尿床，冬天12月2次2月1次发病时间及原因：治疗情况,1
怀孕28周，检查双顶径6。6股骨长5。0请问，是偏小吗？还在范围之内吗,1
颈椎腰椎骨质增生胸椎也会骨质增生吗,1
左小腿水肿，脚踝明显，请问是什么原因？,1
腰椎间盘突出压迫坐骨神经腿部委缩怎么办4月，因腰腿痛到医院拍片检查，诊断3、4、5椎蓬出，压迫神经，经医生建议找中草医吃药治疗，一个多月来，仍然疼痛，右腿明显萎缩。到哪个科治这个病比较专业？一般采取哪些办法？费用高不高？,1
经常感冒咳嗽发热然后就成了肺炎,1
没有什么症状和往常一样三个月前做完药流到现在也不来月经胸也不涨怎么回事啊,1
全部症状：表现为或腹泻，或便秘，腰酸，尿频发病时间及原因：1年治疗情况：吃过中药效果不好,1
腰部脊椎在弯腰或起身的时候会刺痛这是什么原因？,1
我12月30号来的月经，1月3号完的，13。14号做爱，会怀孕？,1
产后便秘，有点肛裂。？医生我刚生完宝宝两个月。这段时间发现有点便秘，之前以为是上火，但是大半个月都没好，有肛裂症状。宝宝也有点便秘。请问我这种要怎么办？宝宝便秘会不会跟我有关？宝宝吃的母乳，三四天一次大便，肛门比较红带紫。,1
患者男，10岁，天生就有，现在厉害了，没有治疗过，你能给一些治疗建议吗,1
妇科病在身上可月经又来了能洗澡吗？,1
请问今天检查身体为戊肝弱阳性是什么原因引起的？没有什么不良的反映没有如何下一步治疗（）,1
主要症状:慢支发病时间:30年前化验检查结果:无多次用药效果不佳,1
前几天胎动特别频繁这几天有没感觉不知道怎么回事,1
舌裂纹，舌边溃疡，很疼，早轻晚重，舌苔黄厚，已三年多，也有好的时侯。血化验，用钙铁铜锌镁在正常范围，vb2和vc涂抹无效，各种口腔溃疡散、贴膜效果不好。几个医生都说不是肿瘤怎么治疗。如何根治。,1
宝宝三周岁，一星期前感冒后就一直打嗝，吃？宝宝三周岁，一星期前感冒后就一直打嗝，吃饭打嗝，不吃饭也打嗝，怎么回事。没有过敏史，遗传病史不知道这是什么情况？需要不需要去就医。谢谢,1
我们家的房子租给内衣厂的女工住。我夜晚经常在楼顶闻女人的内衣内裤。然后手淫。特别是有的内裤有的骚味我更加有性冲动。请问我是变态吗,1
请问严重吗，上传的图片看到了吗，会有后遗症吗,1
宝宝打完麻腮风后十多天全身寻麻疹,1
我一直都患有痛风，已经好多年了，刚开始症状不是很明显，最近这几年来，以为年龄大了，疼痛的感觉越来越明显，有的时候只能依靠止痛药来缓解。,1
